wavelength,intensity1,intensity2,intensity3
503.922,1135.388,1138.199,1159.316
504.096,1158.363,1137.583,1131.134
504.269,1162.652,1124.218,1120.691
504.443,1113.531,1169.043,1095.857
504.616,1164.523,1180.041,1197.748
504.79,1213.797,1174.873,1205.16
504.963,1224.865,1226.08,1198.54
505.136,1198.866,1186.527,1171.947
505.31,1203.216,1211.953,1232.874
505.483,1219.055,1199.73,1212.423
505.657,1205.938,1237.873,1213.909
505.83,1162.518,1170.755,1208.673
506.003,1204.966,1208.307,1185.85
506.177,1279.862,1203.193,1223.523
506.35,1287.452,1234.977,1244.475
506.524,1234.416,1242.971,1268.057
506.697,1264.514,1246.676,1245.406
506.87,1243.68,1203.677,1272.956
507.044,1218.292,1288.178,1227.579
507.217,1213.697,1264.17,1261.083
507.391,1222.37,1240.378,1308.872
507.564,1224.462,1273.769,1242.907
507.738,1287.493,1254.752,1254.09
507.911,1258.655,1316.657,1286.68
508.084,1239,1251.716,1284.86
508.258,1285.319,1295.939,1300.316
508.431,1279.65,1277.84,1295.849
508.605,1359.712,1303.204,1344.243
508.778,1348.539,1318.913,1339.863
508.951,1353.833,1300.857,1292.266
509.125,1343.318,1348.025,1357.74
509.298,1364.479,1318.613,1326.726
509.472,1292.579,1337.821,1324.531
509.645,1327.315,1322.031,1374.205
509.818,1314.349,1309.705,1343.378
509.992,1320.99,1345.128,1371.827
510.165,1395.075,1329.479,1381.528
510.338,1412.983,1350.129,1376.293
510.512,1363.324,1402.205,1388.597
510.685,1411.842,1381.806,1399.922
510.859,1404.621,1360.999,1369.487
511.032,1363.625,1348.387,1413.744
511.205,1360.065,1405.18,1426.984
511.379,1384.507,1419.008,1438.197
511.552,1397.535,1380.51,1384.133
511.726,1418.473,1383.231,1425.482
511.899,1392.251,1406.917,1420.707
512.072,1392.428,1468.296,1463.441
512.246,1376.912,1383.048,1400.649
512.419,1466.687,1461.586,1488.847
512.592,1396.856,1400.154,1431.438
512.766,1429.216,1405.233,1460.322
512.939,1424.136,1448.049,1400.657
513.113,1435.847,1502.082,1442.997
513.286,1461.86,1423.823,1483.412
513.459,1500.541,1471.068,1511.563
513.633,1467.464,1475.139,1490.491
513.806,1426.801,1459.32,1503.398
513.98,1476.618,1442.398,1481.769
514.153,1507.28,1532.132,1542.856
514.326,1501.958,1514.27,1501.596
514.5,1506.005,1499.431,1526.913
514.673,1446.396,1483.525,1483.739
514.846,1511.725,1546.944,1498.25
515.02,1471.695,1516.584,1517.603
515.193,1535.143,1461.513,1476.554
515.366,1550.665,1554.151,1513.264
515.54,1496.141,1538.329,1553.063
515.713,1533.212,1558.497,1547.399
515.887,1521.119,1552.914,1535.327
516.06,1542.572,1540.917,1556.843
516.233,1553.942,1595.045,1571.987
516.407,1604.463,1566.094,1569.255
516.58,1513.851,1529.465,1529.94
516.753,1563.558,1545.629,1603.818
516.927,1552.893,1599.681,1553.074
517.1,1571.594,1597.013,1554.544
517.273,1575.988,1579.955,1560.454
517.447,1624.808,1599.468,1598.346
517.62,1638.432,1592.512,1586.621
517.794,1635.079,1632.942,1671.893
517.967,1635.949,1580.038,1601.861
518.14,1638.498,1625.602,1580.902
518.314,1659.6,1650.869,1657.67
518.487,1643.663,1615.209,1689.113
518.66,1593.957,1653.3,1606.221
518.834,1625.793,1651.279,1691.206
519.007,1652.513,1679.592,1647.692
519.18,1632.913,1626.114,1667.988
519.354,1648.598,1679.826,1631.209
519.527,1667.49,1669.785,1654.501
519.7,1657.646,1660.469,1679.595
519.874,1673.967,1686.651,1715.915
520.047,1674.51,1715.49,1694.932
520.22,1700.47,1694.456,1694.663
520.394,1742.218,1668.052,1710.73
520.567,1703.957,1673.484,1704.908
520.74,1697.97,1740.896,1709.906
520.914,1676.971,1653.13,1662.038
521.087,1752.968,1732.217,1711.697
521.26,1691.398,1736.869,1701.797
521.434,1696.735,1719.198,1686.686
521.607,1757.867,1739.751,1754.984
521.78,1717.637,1690.764,1720.342
521.954,1755.301,1704.804,1765.724
522.127,1773.921,1746.688,1756.297
522.3,1733.29,1740.124,1745.154
522.474,1756.311,1759.596,1749.858
522.647,1747.277,1710.34,1718.882
522.82,1783.819,1736.475,1754.041
522.994,1823.688,1757.694,1809.653
523.167,1819.429,1799.725,1764.104
523.34,1747.312,1752.596,1786.938
523.514,1737.391,1773.876,1813.087
523.687,1773.761,1776.756,1793.831
523.86,1772.447,1810.331,1787.18
524.034,1826.658,1826.631,1790.3
524.207,1766.368,1802.774,1815.698
524.38,1793.861,1826.632,1777.508
524.554,1854.105,1856.575,1869.505
524.727,1829.918,1801.311,1820.147
524.9,1852.752,1881.083,1827.549
525.074,1843.096,1839.349,1810.524
525.247,1876.583,1849.911,1849.859
525.42,1890.702,1845.919,1867.62
525.594,1865.36,1793.444,1863.805
525.767,1863.447,1857.026,1865.09
525.94,1881.167,1879.167,1883.309
526.114,1893.699,1870.184,1873.594
526.287,1849.709,1893.451,1836.744
526.46,1862.539,1908.886,1851.175
526.633,1849.439,1877.378,1908.483
526.807,1904.106,1873.846,1910.911
526.98,1918.812,1920.501,1898.626
527.153,1909.005,1885.117,1862.179
527.327,1937.675,1945.607,1884.066
527.5,1932.918,1921.995,1931.388
527.673,1909.603,1930.933,1913.894
527.847,1950.926,1987.662,1928.115
528.02,1935.806,1903.134,1959.734
528.193,1925.22,1918.254,1928.495
528.367,1932.935,1970.33,1949.89
528.54,1960.919,1943.239,1967.762
528.713,1942.537,1927.387,1956.624
528.886,1914.136,1950.772,1944.533
529.06,1942.173,1967.247,1945.683
529.233,1976.945,1985.308,1972.315
529.406,1955.628,1947.987,1958.646
529.58,1957.99,2008.771,2028.715
529.753,1978.731,1949.139,1996.159
529.926,1991.27,1974.998,1974.714
530.1,1963.06,1970.819,1983.507
530.273,2007.616,1976.403,2014.865
530.446,2066.624,2002.289,1994.702
530.619,1990.022,1989.997,1986.68
530.793,2025.612,2019.055,2033.471
530.966,1996.128,1997.498,2010.705
531.139,1971.534,2017.155,2039.12
531.313,2049.414,2014.941,2059.581
531.486,1985.485,2007.168,2027.673
531.659,2001.769,2037.727,2058.572
531.832,2089.545,2053.822,2017.385
532.006,2023.706,2065.158,2042.402
532.179,2092.103,2019.041,2023.772
532.352,2085.883,2081.726,2033.239
532.526,2061.701,2047.14,2078.665
532.699,2048.634,2080.257,2071.495
532.872,2075.236,2104.04,2067.9
533.045,2083.685,2070.429,2164.14
533.219,2115.953,2072.173,2108.173
533.392,2058.816,2099.433,2125.126
533.565,2108.443,2098.74,2137.182
533.739,2108.944,2116.551,2068.693
533.912,2117.114,2079.418,2122.424
534.085,2063.062,2061.467,2103.155
534.258,2081.28,2116.111,2088.314
534.432,2082.056,2132.732,2081.321
534.605,2116.524,2117.6,2127.899
534.778,2109.276,2102.824,2136.244
534.951,2112.334,2120.083,2126.033
535.125,2148.882,2155.708,2140.636
535.298,2101.682,2158.872,2125.818
535.471,2111.828,2182.141,2122.462
535.645,2170.345,2168.581,2119.372
535.818,2178.347,2157.459,2167.736
535.991,2186.624,2167.295,2120.522
536.164,2202.826,2140.467,2158.794
536.338,2183.618,2209.339,2175.913
536.511,2158.752,2175.868,2154.995
536.684,2220.043,2190.402,2215.435
536.857,2204.284,2184.911,2200.085
537.031,2138.801,2159.544,2168.706
537.204,2169.641,2197.436,2190.116
537.377,2180.589,2177.571,2204.694
537.55,2178.078,2174.021,2212.187
537.724,2218.122,2231.425,2242.342
537.897,2229.084,2256.856,2219.394
538.07,2230.437,2178.778,2174.078
538.243,2249.268,2178.492,2210.223
538.417,2213.635,2227.607,2232.652
538.59,2236.986,2201.479,2198.285
538.763,2182.388,2190.327,2239.939
538.936,2266.078,2283.595,2242.766
539.11,2254.981,2230.233,2229.561
539.283,2228.423,2229.654,2211.645
539.456,2243.323,2257.656,2252.412
539.629,2230.705,2249.188,2241.659
539.803,2289.351,2253.501,2268.664
539.976,2268.812,2253.924,2246.242
540.149,2259.201,2260.413,2267.366
540.322,2262.91,2248.677,2298.679
540.496,2298.614,2296.938,2251.417
540.669,2265.644,2279.426,2242.708
540.842,2241.951,2291.299,2235.303
541.015,2367.334,2294.251,2308.82
541.189,2339.359,2321.047,2333.745
541.362,2294.344,2273.6,2354.596
541.535,2289.105,2291.312,2268.165
541.708,2310.887,2307.205,2336.845
541.882,2294.481,2304.155,2347.745
542.055,2380.153,2327.45,2348.075
542.228,2333.473,2321.693,2340.707
542.401,2376.969,2349.063,2374.278
542.574,2325.982,2338.402,2358.429
542.748,2331.077,2340.084,2349.071
542.921,2341.268,2378.376,2327.958
543.094,2357.425,2368.795,2348.368
543.267,2320.508,2329.421,2351.815
543.441,2377.452,2400.906,2307.359
543.614,2353.789,2356.164,2353.925
543.787,2381.229,2403.758,2404.315
543.96,2369.002,2388.85,2333.77
544.134,2415.129,2359.276,2390.516
544.307,2434.385,2502.415,2427.536
544.48,2402.236,2416.004,2382.869
544.653,2374.55,2362.787,2412.059
544.826,2362.932,2409.967,2379.212
545,2367.322,2384.135,2429.311
545.173,2374.792,2390.606,2385.483
545.346,2416.459,2457.33,2421.484
545.519,2393.225,2380.578,2415.889
545.693,2419.314,2436.039,2434.246
545.866,2449.593,2415.183,2387.748
546.039,2451.399,2452.155,2440.663
546.212,2475.325,2445.686,2477.407
546.385,2443.889,2449.11,2471.785
546.559,2423.124,2423.297,2441.671
546.732,2434.704,2481.954,2425.996
546.905,2442.348,2441.362,2469.487
547.078,2457.05,2484.822,2451.585
547.251,2445.919,2486.735,2446.243
547.425,2476.585,2415.732,2455.991
547.598,2439.987,2469.426,2466.916
547.771,2469.605,2446.681,2411.141
547.944,2463.671,2486.588,2487.313
548.117,2451.868,2482.865,2473.31
548.291,2483.815,2476.023,2416.088
548.464,2452.055,2437.628,2455.596
548.637,2476.609,2500.347,2489.854
548.81,2500.529,2474.487,2499.527
548.984,2451.231,2473.75,2485.733
549.157,2492.278,2475.665,2548.217
549.33,2512.736,2487.142,2526.883
549.503,2522.11,2484.302,2495.977
549.676,2505.178,2486.72,2501.356
549.85,2494.769,2519.035,2505.064
550.023,2535.572,2530.69,2494.002
550.196,2519.515,2533.329,2475.895
550.369,2525.999,2482.072,2497.661
550.542,2500.634,2491.098,2519.232
550.715,2552.256,2519.981,2564.502
550.889,2586.364,2587.656,2598.119
551.062,2548.567,2575.188,2527.643
551.235,2569.664,2567.788,2531.005
551.408,2553.678,2502.022,2574.236
551.581,2508.007,2527.977,2516.093
551.755,2530.486,2533.985,2546.356
551.928,2576.265,2548.938,2572.12
552.101,2559.045,2559.946,2542.216
552.274,2587.332,2578.07,2563.245
552.447,2539.173,2540.815,2540.777
552.621,2606.63,2599.255,2556.746
552.794,2594.703,2526.142,2588.196
552.967,2577.072,2543.859,2544.371
553.14,2631.396,2557.016,2567.126
553.313,2599.622,2597.394,2573.257
553.486,2633.575,2582.348,2633.333
553.66,2583.457,2579.236,2607.695
553.833,2623.165,2597.579,2575.653
554.006,2569.057,2557.197,2577.015
554.179,2626.859,2587.19,2547.504
554.352,2604.912,2570.763,2593.356
554.526,2577.777,2604.973,2609.501
554.699,2610.046,2610.753,2607.445
554.872,2603.306,2646.903,2611.461
555.045,2593.838,2611.078,2639.382
555.218,2579.799,2625.959,2603.377
555.391,2613.925,2627.14,2656.474
555.565,2655.26,2639.98,2643.031
555.738,2616.333,2634.99,2663.421
555.911,2643.787,2596.027,2623.476
556.084,2652.986,2635.389,2647.674
556.257,2660.367,2637.742,2627.397
556.43,2608.326,2630.638,2709.4
556.604,2654.223,2627.708,2638.845
556.777,2639.163,2672.455,2650.33
556.95,2659.605,2670.574,2665.132
557.123,2639.988,2622.206,2654.463
557.296,2638.217,2670.214,2700.395
557.469,2650.491,2665.504,2638.982
557.642,2618.205,2653.807,2644.461
557.816,2650.952,2650.933,2632.479
557.989,2654.011,2664.948,2679.46
558.162,2647.583,2677.202,2674.844
558.335,2676.102,2680.379,2633.791
558.508,2716.949,2639.705,2691.388
558.681,2690.297,2665.2,2717.827
558.855,2645.111,2658.109,2660.033
559.028,2688.68,2648.244,2726.356
559.201,2705.045,2656.163,2716.936
559.374,2700.234,2657.791,2690.552
559.547,2691.075,2684.278,2674.253
559.72,2716.145,2691.015,2686.703
559.893,2699.646,2663.614,2688.768
560.067,2693.168,2675.911,2741.98
560.24,2687.811,2687.078,2693.113
560.413,2728.001,2712.598,2680.718
560.586,2751.02,2729.679,2711.367
560.759,2696.095,2671.75,2693.197
560.932,2734.416,2677.852,2753.802
561.105,2748.84,2756.305,2644.897
561.279,2706.862,2724.988,2714.989
561.452,2699.254,2730.52,2719.694
561.625,2681.643,2720.313,2742.845
561.798,2719.916,2720.076,2749.229
561.971,2729.197,2747.033,2711.642
562.144,2685.459,2724.012,2735.582
562.317,2706.345,2727.945,2721.476
562.491,2784.437,2693.421,2734.106
562.664,2746.442,2717.184,2711.227
562.837,2767.048,2706.297,2727.164
563.01,2738.37,2754.579,2773.114
563.183,2774.133,2681.185,2757.507
563.356,2712.731,2780.83,2742.306
563.529,2778.017,2762.419,2765.099
563.703,2694.624,2722.675,2718.319
563.876,2693.788,2697.912,2729.584
564.049,2695.681,2746.365,2701.037
564.222,2746.427,2729.053,2757.578
564.395,2738.004,2771.182,2738.854
564.568,2780.043,2755.296,2738.712
564.741,2758.809,2763.502,2694.219
564.914,2734.337,2701.438,2691.592
565.088,2779.917,2780.442,2752.248
565.261,2773.327,2764,2774.547
565.434,2774.35,2733.034,2730.255
565.607,2784.585,2763.798,2753.74
565.78,2754.869,2763.598,2783.245
565.953,2762.332,2727.34,2750.007
566.126,2787.322,2771.361,2780.301
566.299,2812.794,2787.89,2777.239
566.472,2802.499,2805.056,2803.545
566.646,2790.391,2809.536,2766.007
566.819,2754.344,2767.172,2761.077
566.992,2773.413,2806.116,2814.718
567.165,2783.315,2794.51,2753.472
567.338,2812.3,2789.761,2783.262
567.511,2814.913,2806.94,2802.648
567.684,2757.322,2821.349,2822.606
567.857,2832.085,2773.094,2811.257
568.03,2835.671,2822.697,2820.068
568.204,2832.251,2774.948,2841.616
568.377,2830.271,2784.468,2812.233
568.55,2851.808,2825.377,2844.495
568.723,2833.328,2810.818,2841.633
568.896,2818.081,2790.007,2800.93
569.069,2794.745,2752.458,2826.758
569.242,2847.543,2815.648,2823.392
569.415,2798.286,2809.013,2772.101
569.588,2787.683,2780.939,2816.571
569.761,2835.776,2843.41,2781.203
569.935,2749.275,2816.146,2856.167
570.108,2804.092,2849.195,2844.475
570.281,2794.261,2747.456,2775.563
570.454,2863.283,2807.525,2840.815
570.627,2804.145,2804.5,2814.419
570.8,2861.642,2797.242,2824.498
570.973,2773.486,2801.779,2836.803
571.146,2830.492,2844.576,2798.649
571.319,2813.068,2819.463,2817.159
571.492,2826.52,2833.87,2894.31
571.665,2830.251,2817.62,2824.733
571.839,2796.173,2802.525,2841.844
572.012,2813.187,2863.916,2777.979
572.185,2877.665,2815.359,2805.882
572.358,2829.104,2819.648,2802.813
572.531,2818.899,2800.617,2803.778
572.704,2816.5,2892.905,2811.723
572.877,2865.102,2828.857,2853.093
573.05,2889.336,2832.27,2859.711
573.223,2819.05,2832.807,2853.906
573.396,2871.159,2861.101,2881.136
573.569,2854.409,2860.087,2842.953
573.743,2751.045,2836.381,2834.071
573.916,2837.068,2853.175,2857.12
574.089,2825.769,2841.222,2811.179
574.262,2822.598,2834.609,2807.068
574.435,2803.438,2814.044,2845.126
574.608,2814.111,2849.589,2797.446
574.781,2851.83,2851.426,2863.263
574.954,2877.546,2857.159,2906.037
575.127,2910.181,2815.4,2853.838
575.3,2846.059,2856.588,2832.57
575.473,2894.952,2930.572,2803.106
575.646,2835.252,2837.34,2833.465
575.819,2805.35,2855.855,2807.196
575.992,2835.078,2840.629,2875.361
576.166,2815.187,2811.332,2836.985
576.339,2873.182,2865.442,2892.999
576.512,2869.359,2802.766,2877.379
576.685,2829.223,2833.045,2845.301
576.858,2820.009,2872.906,2823.81
577.031,2904.649,2854.197,2840.351
577.204,2824.507,2869.096,2814.255
577.377,2849.344,2863.265,2841.344
577.55,2807.783,2899.789,2856.828
577.723,2840.098,2825.881,2873.871
577.896,2837.581,2825.921,2871.856
578.069,2875.314,2813.74,2804.573
578.242,2827.11,2838.917,2901.508
578.415,2800.179,2813.746,2846.9
578.588,2854.013,2829.114,2850.453
578.761,2872.722,2821.211,2854.979
578.934,2857.346,2832.927,2838.352
579.108,2871.624,2839.904,2867.453
579.281,2833.24,2831.475,2835.696
579.454,2739.911,2792.031,2813.427
579.627,2885.005,2773.856,2800.72
579.8,2858.885,2861.981,2843.429
579.973,2880.952,2864.684,2847.221
580.146,2824.831,2872.487,2823.792
580.319,2848.294,2890.399,2868.901
580.492,2866.47,2840.075,2867.786
580.665,2815.56,2864.023,2797.439
580.838,2836.478,2882.544,2823.669
581.011,2853.041,2836.599,2837.144
581.184,2865.675,2809.711,2791.153
581.357,2872.072,2841.566,2874.96
581.53,2866.449,2798.046,2835.037
581.703,2836.19,2819.878,2776.656
581.876,2815.286,2809.377,2824.446
582.049,2882.282,2831.332,2837.19
582.222,2848.264,2838.326,2830.153
582.395,2826.05,2856.53,2875.97
582.568,2824.78,2864.525,2844.797
582.741,2846.718,2838.025,2802.512
582.914,2845.533,2821.969,2864.462
583.088,2801.441,2820.581,2841.282
583.261,2802.122,2830.333,2789.819
583.434,2787.389,2825.266,2881.479
583.607,2857.733,2808.407,2901.011
583.78,2810.054,2819.938,2836.339
583.953,2793.768,2872.566,2825.153
584.126,2849.465,2814.283,2827.75
584.299,2875.725,2791.754,2810.257
584.472,2855.546,2836.567,2861.27
584.645,2814.613,2827.978,2857.107
584.818,2786.927,2779.127,2826.15
584.991,2775.508,2814.4,2889.176
585.164,2809.495,2839.315,2788.001
585.337,2827.286,2791.793,2837.042
585.51,2833.946,2829.1,2829.058
585.683,2806.334,2826.799,2810.689
585.856,2829.348,2824.914,2838.309
586.029,2791.455,2789.416,2838.982
586.202,2796.785,2756.144,2811.4
586.375,2847.628,2809.661,2832.023
586.548,2828.471,2797.72,2800.089
586.721,2852.75,2824.624,2831.207
586.894,2782.159,2783.751,2792.988
587.067,2835.788,2830.509,2827.03
587.24,2781.75,2836.244,2813.184
587.413,2796.599,2825.202,2786.657
587.586,2820.976,2780.563,2823.335
587.759,2790.455,2817.604,2845.342
587.932,2807.944,2826.239,2819.277
588.105,2823.831,2829.931,2770.295
588.278,2810.801,2745.175,2741.286
588.451,2848.144,2821.873,2778.49
588.624,2810.861,2742.343,2774.211
588.797,2778.846,2780.242,2749.007
588.97,2773.25,2825.17,2766.668
589.143,2750.37,2823.237,2797.948
589.316,2778.095,2790.905,2778.642
589.489,2821.903,2786.452,2782.337
589.662,2812.689,2778.35,2739.905
589.835,2763.027,2791.596,2796.047
590.008,2784.806,2791.307,2759.871
590.181,2739.356,2798.736,2795.428
590.354,2758.132,2753.187,2750.067
590.527,2789.25,2776.488,2749.94
590.7,2768.471,2760.646,2764.505
590.873,2773.92,2815.338,2722.313
591.046,2767.094,2719.469,2770.325
591.219,2758.185,2759.605,2731.544
591.392,2808.957,2775.937,2791.774
591.565,2729.964,2765.292,2764.836
591.738,2716.388,2759.28,2770.172
591.911,2738.111,2756.57,2742.153
592.084,2809.558,2714.402,2736.55
592.257,2714.46,2748.097,2766.638
592.43,2756.911,2766.143,2715.513
592.603,2722.293,2732.376,2750.895
592.776,2723.117,2745.784,2752.754
592.949,2745.061,2759.943,2762.798
593.122,2711.706,2723.656,2717.627
593.295,2756.203,2687.142,2707.976
593.468,2726.821,2713.582,2776.729
593.641,2754.966,2720.298,2666.432
593.814,2771.886,2702.31,2712.173
593.987,2762.366,2741.617,2717.531
594.16,2741.868,2715.099,2752.791
594.333,2689.95,2706.705,2741.46
594.506,2693.402,2760.819,2738.988
594.679,2729.087,2738.754,2716.24
594.852,2708.743,2695.737,2723.103
595.025,2705.075,2689.364,2673.426
595.198,2719.353,2707.367,2710.624
595.371,2681.987,2676.792,2699.298
595.544,2701.979,2724.47,2684.77
595.717,2635.975,2682.024,2685.699
595.89,2646.503,2701.791,2678.84
596.063,2694.02,2702.497,2668.871
596.236,2673.58,2663.363,2702.64
596.408,2643.739,2731.774,2633.289
596.581,2673.966,2658.614,2716.161
596.754,2720.635,2674.546,2669.523
596.927,2606.464,2651.764,2665.936
597.1,2660.971,2696.735,2706.828
597.273,2679.126,2643.803,2683.602
597.446,2639.048,2622.321,2746.427
597.619,2604.89,2703.762,2620.722
597.792,2670.873,2621.62,2703.489
597.965,2642.401,2653.356,2651.656
598.138,2682.602,2614.762,2659.308
598.311,2648.272,2654.042,2658.343
598.484,2606.375,2637.034,2671.792
598.657,2638.944,2655.256,2649.423
598.83,2626.141,2599.676,2606.808
599.003,2610.276,2613.124,2602.008
599.176,2616.57,2611.621,2608.499
599.349,2575.276,2596.24,2559.78
599.522,2624.556,2627.395,2600.376
599.695,2600.124,2609.475,2602.097
599.868,2600.914,2628.82,2566.35
600.041,2579.7,2621.87,2606.876
600.214,2557.723,2587.023,2534.038
600.387,2577.3,2577.073,2605.838
600.559,2553.718,2561.855,2549.574
600.732,2546.676,2564.965,2557.395
600.905,2581.326,2580.487,2604.929
601.078,2636.23,2605.026,2543.027
601.251,2544.067,2552.599,2571.294
601.424,2561.026,2552.043,2560.758
601.597,2519.066,2534.91,2585.72
601.77,2548.09,2552.767,2528.207
601.943,2535.003,2586.744,2559.19
602.116,2572.513,2557.81,2579.38
602.289,2520.529,2579.125,2580.507
602.462,2561.073,2555.178,2548.656
602.635,2553.053,2546.351,2564.526
602.808,2544.521,2505.725,2552.131
602.981,2548.411,2520.374,2577.168
603.154,2517.153,2526.203,2550.555
603.326,2523.44,2533.936,2548.054
603.499,2525.859,2496.336,2486.461
603.672,2489.887,2505.229,2507.581
603.845,2520.879,2527.275,2491.733
604.018,2524.113,2440.82,2530.054
604.191,2512.634,2525.018,2542.185
604.364,2493.245,2504.384,2483.814
604.537,2490.77,2461.684,2470.401
604.71,2471.406,2461.404,2522.644
604.883,2508.739,2523.216,2449.687
605.056,2553.776,2493.734,2522.805
605.229,2452.309,2463.786,2483.966
605.402,2450.978,2503.052,2460.82
605.575,2475.407,2457.564,2482.077
605.747,2430.495,2476.889,2455.425
605.92,2460.605,2417.777,2487.296
606.093,2463.643,2428.972,2475.589
606.266,2473.826,2432.953,2480.671
606.439,2439.271,2434.136,2433.505
606.612,2443.134,2450.574,2429.918
606.785,2445.896,2396.41,2396.565
606.958,2426.412,2424.242,2433.384
607.131,2410.465,2396.538,2415.103
607.304,2417.568,2409.157,2405.995
607.477,2384.654,2451.109,2394.34
607.65,2421.184,2409.108,2401.096
607.822,2387.288,2410.379,2412.864
607.995,2410.675,2395.822,2364
608.168,2385.418,2396.041,2395.227
608.341,2387.48,2410.459,2378.528
608.514,2363.247,2357.055,2372.057
608.687,2349.416,2364.239,2385.02
608.86,2363.3,2334.189,2376.444
609.033,2387.439,2400.483,2367.782
609.206,2388.132,2320.532,2332.936
609.379,2366.134,2313.992,2408.805
609.552,2375.315,2390.992,2385.783
609.724,2331.637,2294.119,2295.418
609.897,2326.976,2297.581,2354.001
610.07,2340.042,2324.537,2321.476
610.243,2368.357,2312.339,2334.171
610.416,2296.054,2302.254,2316.728
610.589,2301.082,2306.703,2284.098
610.762,2306.3,2295.778,2244.919
610.935,2256.133,2319.064,2259.623
611.108,2294.908,2283.244,2283.017
611.28,2242.847,2297.595,2277.862
611.453,2232.151,2274.585,2293.997
611.626,2282.147,2274.507,2272.052
611.799,2270.242,2290.586,2272.798
611.972,2262.75,2256.189,2282.873
612.145,2280.37,2282.58,2272.135
612.318,2253.348,2233.289,2256.443
612.491,2304.401,2291.424,2257.328
612.664,2223.633,2272.095,2210.302
612.836,2216.541,2242.28,2228.528
613.009,2228.356,2240.71,2249.167
613.182,2238.046,2224.629,2208.259
613.355,2244.183,2229.757,2207.185
613.528,2216.827,2238.479,2205.749
613.701,2212.921,2196.998,2192.024
613.874,2187.769,2173.708,2190.993
614.047,2180.732,2198.487,2165.258
614.22,2165.066,2184.255,2209.587
614.392,2202.084,2196.628,2222.137
614.565,2210.526,2174.674,2183.185
614.738,2199.02,2189.73,2195.872
614.911,2179.56,2167.19,2163.702
615.084,2166.498,2190.549,2191.416
615.257,2185.168,2211.512,2177.888
615.43,2152.002,2179.001,2163.473
615.603,2154.713,2128.517,2115.57
615.775,2128.438,2158.136,2146.392
615.948,2167.132,2124.23,2136.573
616.121,2137.817,2131.186,2112.566
616.294,2136.639,2159.358,2131.211
616.467,2103.279,2130.559,2136.767
616.64,2087.589,2114.277,2142.016
616.813,2126.221,2121.229,2112.313
616.986,2056.779,2076.879,2071.548
617.158,2120.626,2127.535,2105.826
617.331,2111.824,2067.324,2104.117
617.504,2110.812,2088.347,2081.897
617.677,2093.163,2134.413,2113.919
617.85,2081.984,2087.8,2074.678
618.023,2109.616,2036.385,2094.882
618.196,2111.141,2034.647,2077.45
618.368,2065.81,2103.047,2055.513
618.541,2085.573,2092.065,2042.401
618.714,2065.305,2031.728,2048.82
618.887,2063.857,2057.385,2033.457
619.06,2040.437,2048.297,2049.311
619.233,2007.137,1997.674,2071.967
619.406,2037.276,2071.76,2004.809
619.578,2056.38,2036.847,2028.621
619.751,2037.383,2063.53,2023.198
619.924,2056.366,2036.246,2017.158
620.097,2021.321,2029.115,2020.05
620.27,1964.213,2005.697,2009.828
620.443,1989.29,2003.684,2022.576
620.615,2000.761,1979.187,1978.288
620.788,1956.608,1996.175,1949.293
620.961,1954.993,1986.924,1981.189
621.134,1979.408,1969.518,1997.709
621.307,1973.289,1946.484,1966.149
621.48,1966.035,1946.433,1969.416
621.653,1966.671,1959.262,1957.508
621.825,1918.526,1951.259,1938.535
621.998,1930.449,1975.614,1944.943
622.171,1897.337,1970.363,1938.243
622.344,1932.474,1944.595,1914.81
622.517,1948.387,1873.689,1932.342
622.69,1941.986,1914.257,1924.932
622.862,1877.046,1876.352,1897.77
623.035,1870.972,1861.358,1879.169
623.208,1913.131,1918.524,1906.988
623.381,1896.141,1905.421,1869.712
623.554,1863.413,1887.867,1889.013
623.727,1886.156,1872.807,1908.208
623.899,1850.508,1868.728,1905.001
624.072,1861.564,1829.077,1857.114
624.245,1869.927,1873.113,1876.62
624.418,1883.022,1857.617,1867.06
624.591,1872.606,1857.409,1872.552
624.764,1876.403,1852.3,1824.981
624.936,1846.236,1873.387,1837.798
625.109,1823.893,1836.441,1850.146
625.282,1834.895,1844.767,1824.281
625.455,1853.706,1850.176,1798.968
625.628,1807.299,1832.949,1852.207
625.801,1831.498,1845.898,1841.169
625.973,1796.101,1820,1801.232
626.146,1865.324,1813.504,1807.937
626.319,1857.325,1812.77,1842.203
626.492,1788.64,1804.964,1758.236
626.665,1799.936,1780.499,1791.419
626.837,1768.661,1809.275,1778.891
627.01,1777.78,1778.094,1789.195
627.183,1784.29,1748.111,1753.075
627.356,1799.921,1760.115,1729.908
627.529,1733.045,1789.983,1775.17
627.702,1722.144,1754.766,1753.241
627.874,1767.645,1744.996,1751.074
628.047,1740.071,1746.178,1777.271
628.22,1756.374,1755.857,1724.073
628.393,1756.596,1709.498,1698.191
628.566,1733.237,1725.758,1722.905
628.738,1740.598,1703.713,1748.977
628.911,1715.952,1719.892,1706.007
629.084,1723.181,1727.277,1739.749
629.257,1714.267,1715.073,1729.701
629.43,1714.819,1740.743,1711.462
629.602,1702.768,1756.034,1687.044
629.775,1699.145,1674.024,1664.41
629.948,1684.366,1685.667,1701.128
630.121,1650.451,1653.225,1668.632
630.294,1703.544,1678.983,1672.525
630.466,1663.685,1660.873,1669.714
630.639,1659.912,1701.817,1643.485
630.812,1662.201,1662.838,1661.002
630.985,1662.537,1672.199,1648.867
631.158,1633.703,1647.741,1642.313
