wavelength,intensity1,intensity2,intensity3
505.31,1271.903,1326.499,1386.265
505.483,1279.507,1375.123,1405.245
505.657,1299.142,1333.067,1413.708
505.83,1297.688,1348.015,1370.011
506.003,1303.83,1395.644,1373.805
506.177,1313.324,1384.491,1418.423
506.35,1331.035,1377.399,1433.792
506.524,1295.539,1421.381,1414.268
506.697,1318.014,1401.094,1423.669
506.87,1331.882,1485.191,1476.049
507.044,1333.396,1430.042,1456.619
507.217,1342.316,1421.341,1452.736
507.391,1375.805,1456.779,1438.38
507.564,1348.045,1412.127,1480.546
507.738,1371.299,1469.814,1497.063
507.911,1375.408,1482.295,1517.537
508.084,1380.505,1423.288,1492.014
508.258,1394.886,1485.815,1505.584
508.431,1410.674,1523.336,1555.273
508.605,1450.573,1565.389,1519.5
508.778,1484.163,1523.02,1587.478
508.951,1425.39,1502.247,1547.192
509.125,1502.185,1575.149,1617.454
509.298,1494.477,1559.959,1603.111
509.472,1442.597,1527.353,1618.139
509.645,1493.44,1584.866,1600.276
509.818,1515.676,1532.774,1599.32
509.992,1503.207,1538.685,1587.833
510.165,1452.419,1599.954,1576.708
510.338,1508.453,1606.809,1643.064
510.512,1536.349,1660.954,1641.011
510.685,1542.04,1659.548,1674.495
510.859,1543.169,1651.235,1682.236
511.032,1544.175,1677.677,1662.129
511.205,1559.755,1640.763,1669.386
511.379,1564.608,1703.106,1726.262
511.552,1608.053,1648.923,1738.086
511.726,1628.687,1719.924,1722.709
511.899,1590.452,1681.542,1759.775
512.072,1595.658,1750.361,1775.701
512.246,1589.465,1740.355,1761.885
512.419,1663.355,1765.677,1821.107
512.592,1634.91,1739.559,1760.03
512.766,1674.673,1776.417,1811.736
512.939,1603.919,1726.19,1743.475
513.113,1668.969,1786.548,1802.644
513.286,1691.094,1784.67,1828.728
513.459,1668.108,1809.57,1828.405
513.633,1682.449,1827.546,1849.782
513.806,1724.791,1815.351,1831.021
513.98,1699.485,1786.974,1880.669
514.153,1744.568,1816.533,1881.727
514.326,1758.762,1819.735,1872.892
514.5,1726.391,1866.893,1906.104
514.673,1736.958,1815.967,1856.6
514.846,1726.297,1813.27,1894.644
515.02,1774.629,1880.683,1880.094
515.193,1784.329,1887.666,1888.693
515.366,1789.78,1935.069,1929.609
515.54,1749.791,1881.633,1947.192
515.713,1801.513,1935.167,1964.469
515.887,1818.409,1942.015,1926.59
516.06,1852.273,1969.92,1989.372
516.233,1797.292,1960.819,2021.653
516.407,1872.117,1929.038,1948.559
516.58,1847.472,1955.993,1955.677
516.753,1864.745,1968.223,2025.882
516.927,1863.492,1986.829,2026.454
517.1,1856.636,2019.744,1990.798
517.273,1899.181,2014.337,2025.74
517.447,1900.908,2000.9,1994.455
517.62,1880.699,2066.202,2050.766
517.794,1921.374,2046.641,2105.89
517.967,1908.848,2019.111,2097.085
518.14,1912.218,2036.777,2107.633
518.314,1963.734,2070.09,2127.792
518.487,1996.421,2090.988,2192.531
518.66,2009.631,2139.224,2145.478
518.834,1955.455,2120.195,2133.823
519.007,1961.046,2128.777,2154.782
519.18,1988.21,2126.836,2185.903
519.354,2026.588,2116.302,2112.894
519.527,1986.366,2127.387,2129.919
519.7,1978.347,2138.091,2146.077
519.874,1986.933,2129.447,2232.138
520.047,2071.945,2222.298,2211.867
520.22,2015.687,2226.033,2226.504
520.394,2081.06,2262.364,2266.948
520.567,2094.664,2253.678,2274.786
520.74,2049.594,2223.785,2248.792
520.914,2094.669,2231.224,2213.763
521.087,2091.002,2268.631,2279.327
521.26,2155.147,2271.271,2295.25
521.434,2105.477,2252.767,2269.075
521.607,2077.417,2272.135,2317.945
521.78,2111.771,2289.884,2275.4
521.954,2156.054,2286.788,2355.653
522.127,2130.964,2301.389,2343.038
522.3,2149.657,2329.416,2314.119
522.474,2241.151,2318.709,2397.416
522.647,2202.66,2280.349,2367.52
522.82,2176.513,2376.927,2417.399
522.994,2204.082,2392.924,2389.323
523.167,2217.316,2408.858,2384.088
523.34,2296.692,2406.023,2472.741
523.514,2248.883,2396.257,2473.985
523.687,2245.334,2374.115,2459.955
523.86,2249.802,2451.989,2486.086
524.034,2272.833,2425.78,2458.758
524.207,2261.28,2484.195,2429.248
524.38,2281.647,2460.734,2540.553
524.554,2351.015,2452.955,2585.731
524.727,2309.879,2512.248,2593.715
524.9,2318.988,2489.957,2553.341
525.074,2331.317,2506.262,2547.39
525.247,2344.307,2556.046,2576.168
525.42,2358.838,2534.688,2548.392
525.594,2335.173,2474.841,2513.447
525.767,2388.346,2534.753,2573.81
525.94,2405.178,2527.357,2635.107
526.114,2395.165,2589.567,2682.233
526.287,2415.619,2587.609,2693.581
526.46,2445.104,2594.605,2653.691
526.633,2408.099,2616.203,2594.568
526.807,2426.745,2614.364,2675.029
526.98,2431.388,2632.541,2684.48
527.153,2440.841,2639.353,2653.428
527.327,2450.646,2608.182,2750.166
527.5,2480.992,2699.492,2750.783
527.673,2486.542,2727.847,2754.982
527.847,2525.157,2683.161,2760.75
528.02,2538.141,2704.803,2744.124
528.193,2513.787,2695.027,2724.897
528.367,2566.522,2745.303,2790.115
528.54,2518.998,2708.97,2748.526
528.713,2575.158,2735.349,2806.361
528.886,2554.363,2774.646,2780.076
529.06,2572.37,2807.665,2841.325
529.233,2626.596,2787.026,2849.062
529.406,2588.234,2790.822,2828.614
529.58,2634.769,2769.853,2856.131
529.753,2620.022,2846.922,2870.529
529.926,2641.403,2786.508,2865.809
530.1,2679.74,2887.152,2852.668
530.273,2641.354,2889.27,2878.829
530.446,2637.938,2866.978,2935.954
530.619,2639.3,2903.864,2935.802
530.793,2677.518,2882.192,2935.339
530.966,2694.323,2914.389,2947.367
531.139,2676.697,2924.929,2975.166
531.313,2783.127,2967.772,2976.805
531.486,2748.334,2981.649,2976.293
531.659,2809.96,2976.948,3025.191
531.832,2784.924,2973.388,3039.444
532.006,2799.566,2994.279,3069.775
532.179,2754.969,2955.038,3051.013
532.352,2782.688,3040.562,3104.109
532.526,2800.433,3013.334,3018.515
532.699,2863.978,3093.151,3083.934
532.872,2839.367,3103.431,3117.008
533.045,2814.653,3071.815,3098.69
533.219,2833.099,3063.958,3084.772
533.392,2844.167,3090.342,3131.167
533.565,2845.434,3115.829,3181.736
533.739,2888.587,3091.126,3158.199
533.912,2896.168,3114.416,3166.844
534.085,2912.163,3147.376,3173.36
534.258,2875.027,3091.997,3184.755
534.432,2922.099,3146.662,3199.09
534.605,2865.13,3125.789,3184.512
534.778,2929.149,3146.857,3250.538
534.951,2988.922,3184.635,3284.526
535.125,2946.684,3230.71,3175.864
535.298,2959.51,3193.932,3237.24
535.471,2953.956,3226.41,3232.921
535.645,2971.832,3239.039,3267.713
535.818,3040.242,3257.524,3318.759
535.991,3022.075,3300.75,3351.823
536.164,3030.092,3258.066,3361.479
536.338,3084.978,3298.205,3331.763
536.511,3051.603,3284.466,3290.065
536.684,3048.976,3316.684,3389.715
536.857,3131.187,3340.841,3391.457
537.031,3100.146,3316.018,3369.714
537.204,3118.113,3318.474,3350.746
537.377,3075.481,3305.083,3365.368
537.55,3113.651,3341.065,3409.378
537.724,3158.11,3454.575,3506.978
537.897,3182.751,3389.573,3351.26
538.07,3124.618,3362.338,3400.602
538.243,3140.089,3440.11,3445.153
538.417,3189.996,3420.139,3477.565
538.59,3122.904,3390.048,3476.515
538.763,3184.574,3389.965,3475.408
538.936,3268.234,3504.557,3571.718
539.11,3225.203,3413.641,3520.046
539.283,3236.232,3477.16,3582.198
539.456,3260.186,3474.137,3516.75
539.629,3228.222,3525.629,3576.325
539.803,3295.087,3593.645,3573.609
539.976,3265.065,3575.857,3600.181
540.149,3273.659,3511.58,3590.141
540.322,3335.321,3542.151,3666.09
540.496,3335.57,3606.846,3622.517
540.669,3323.114,3585.469,3621.693
540.842,3323.421,3593.579,3654.018
541.015,3372.544,3564.21,3655.136
541.189,3389.925,3681.384,3697.784
541.362,3431.002,3673.977,3707.584
541.535,3416.628,3623.82,3682.961
541.708,3403.911,3712.995,3727.797
541.882,3375.433,3668.594,3737.841
542.055,3446.379,3690.998,3797.535
542.228,3448.745,3692.892,3756.51
542.401,3453.784,3715.103,3804.98
542.574,3450.474,3735.305,3769.584
542.748,3452.31,3697.151,3788.604
542.921,3465.662,3710.58,3822.333
543.094,3458.247,3693.929,3735.459
543.267,3488.605,3777.15,3776.12
543.441,3500.777,3827.511,3794.249
543.614,3560.751,3842.216,3891.109
543.787,3571.076,3904.206,3901.374
543.96,3584.09,3833.515,3918.916
544.134,3644.47,3839.148,3905.633
544.307,3659.175,3939.026,4010.233
544.48,3583.058,3884.711,3984.745
544.653,3588.438,3845.235,3950.672
544.826,3634.679,3874.939,3971.179
545,3597.842,3921.862,3900.88
545.173,3607.883,3940.687,3981.705
545.346,3622.548,3962.464,4038.146
545.519,3624.552,3901.01,4013.242
545.693,3660.322,3965.897,3989.81
545.866,3671.532,3985.173,4041.091
546.039,3686.274,3995.135,4049.444
546.212,3748.774,4027.869,4071.48
546.385,3763.195,4022.25,4054.636
546.559,3761.405,4034.963,4130.873
546.732,3723.763,4053.951,4100.993
546.905,3745.72,4120.414,4157.995
547.078,3750.034,4053.3,4124.095
547.251,3799.173,4113.212,4143.803
547.425,3850.257,4110.339,4132.754
547.598,3798.23,4057.343,4118.697
547.771,3785.464,4134.609,4153.849
547.944,3806.135,4138.02,4137.027
548.117,3786.429,4176.772,4188.343
548.291,3784.9,4108.699,4185.428
548.464,3851.637,4124.473,4201.398
548.637,3830.337,4175.18,4174.573
548.81,3861.084,4205.65,4212.026
548.984,3874.684,4135.829,4219.378
549.157,3937.56,4276.629,4234.357
549.33,3910.603,4215.076,4295.738
549.503,3859.258,4253.434,4298.553
549.676,3948.645,4258.757,4334.166
549.85,3960.131,4316.019,4358.344
550.023,3921.347,4346.974,4323.753
550.196,3917.435,4260.929,4357.736
550.369,3944.259,4219.845,4321.017
550.542,3989,4302.876,4299.482
550.715,4010.856,4298.222,4363.814
550.889,4046.86,4368.333,4401.302
551.062,4036.601,4329.707,4441.824
551.235,3987.699,4362.803,4403.779
551.408,4029.248,4369.393,4440.867
551.581,4041.164,4293.868,4445.422
551.755,4051.919,4367.031,4455.715
551.928,4065.368,4384.559,4422.79
552.101,4024.384,4380.118,4468.542
552.274,4098.746,4429.279,4499.295
552.447,4064.062,4378.614,4542.382
552.621,4098.867,4462.04,4492.341
552.794,4175.246,4442.095,4557.768
552.967,4060.915,4482.395,4539.393
553.14,4207.962,4477.966,4610.598
553.313,4199.416,4470.448,4585.39
553.486,4144.06,4583.798,4609.551
553.66,4209.89,4489.99,4632.992
553.833,4179.433,4520.675,4609.845
554.006,4179.259,4577.16,4600.807
554.179,4247.948,4599.727,4585.44
554.352,4171.466,4507.891,4529.758
554.526,4199.63,4594.952,4668.71
554.699,4216.704,4582.078,4569.872
554.872,4229.038,4640.988,4698.622
555.045,4277.15,4597.688,4597.653
555.218,4290.116,4648.877,4654.842
555.391,4303.57,4625.262,4657.862
555.565,4292.895,4686.813,4704.945
555.738,4264.126,4662.743,4718.376
555.911,4342.207,4662.875,4708.229
556.084,4361.492,4642.242,4746.041
556.257,4374.256,4736.899,4773.756
556.43,4343.771,4697.695,4796.613
556.604,4381.918,4737.235,4805.513
556.777,4340.664,4782.466,4790.035
556.95,4391.917,4703.799,4859.949
557.123,4307.307,4734.36,4792.276
557.296,4356.389,4760.252,4844.217
557.469,4389.944,4721.236,4821.235
557.642,4420.416,4759.494,4865.248
557.816,4432.563,4750.523,4835.776
557.989,4434.86,4792.726,4825.563
558.162,4411.665,4792.021,4810.198
558.335,4389.417,4742.903,4908.304
558.508,4502.088,4803.907,4932.283
558.681,4495.989,4853.588,4899.411
558.855,4459.315,4840.066,4933.824
559.028,4509.045,4876.417,4972.593
559.201,4528.321,4893.59,4961.32
559.374,4525.431,4803.026,4957.895
559.547,4502.669,4954.494,5041.14
559.72,4529.384,4915.014,4953.983
559.893,4549.957,4952.704,4953.911
560.067,4520.021,4898.585,4993.446
560.24,4570.659,4957.596,4987.748
560.413,4554.849,4980.475,5023.91
560.586,4566.445,5018.371,5073.701
560.759,4558.188,5004.798,5035.303
560.932,4609.352,5037.86,5110.067
561.105,4540.631,5009.87,5031.397
561.279,4650.051,5065.309,5096.762
561.452,4659.864,5066.45,5145.708
561.625,4673.327,5003.499,5129.027
561.798,4653.737,4997.099,5070.848
561.971,4641.369,5042.809,5161.513
562.144,4631.237,5023.614,5181.081
562.317,4597.978,5048.817,5084.874
562.491,4655.942,5055.117,5139.952
562.664,4723.768,5022.844,5112.139
562.837,4736.28,5085.586,5148.265
563.01,4693.616,5104.076,5216.019
563.183,4657.248,5075.481,5190.166
563.356,4775.477,5071.312,5232.99
563.529,4738.859,5210.59,5235.009
563.703,4748.879,5145.343,5183.996
563.876,4714.802,5102.401,5153.175
564.049,4740.647,5113.308,5189.057
564.222,4752.904,5156.63,5222.036
564.395,4775.258,5076.449,5228.796
564.568,4771.049,5212.933,5256.899
564.741,4807.401,5174.71,5253.89
564.914,4764.134,5147.105,5292.389
565.088,4776.14,5186.182,5247.728
565.261,4740.273,5274.846,5332.478
565.434,4783.88,5229.064,5291.34
565.607,4808.186,5227.051,5255.253
565.78,4757.337,5203.224,5314.556
565.953,4787.084,5219.435,5261.329
566.126,4826.855,5252.176,5419.426
566.299,4922.688,5284.844,5385.626
566.472,4900.463,5324.333,5330.555
566.646,4920.59,5302.483,5360.682
566.819,4843.372,5316.618,5374.401
566.992,4891.256,5303.288,5383.221
567.165,4899.897,5287.517,5406.803
567.338,4906.681,5324.827,5406.749
567.511,4888.408,5393,5405.725
567.684,4899.986,5354.849,5330.009
567.857,4918.204,5371.857,5441.364
568.03,4905.919,5403.769,5467.022
568.204,4953.065,5367.22,5423.359
568.377,4948.759,5412.205,5491.502
568.55,5064.067,5416.767,5498.94
568.723,5000.525,5397.209,5492.334
568.896,4980.371,5413.877,5527.731
569.069,4963.415,5367.792,5473.425
569.242,5039.908,5379.096,5546.959
569.415,4979.023,5425.629,5462.467
569.588,5029.417,5451.177,5565.065
569.761,5015.825,5399.532,5577.04
569.935,4986.35,5442.157,5520.751
570.108,5016.487,5478.634,5586.631
570.281,4995.264,5442.481,5527.441
570.454,5047.433,5482.087,5651.333
570.627,5034.341,5498.838,5612.094
570.8,5086.19,5482.879,5626.098
570.973,5077.029,5522.408,5583.874
571.146,5064.577,5503.578,5651.55
571.319,5178.22,5489.787,5612.77
571.492,5150.683,5534.406,5726.392
571.665,5132.999,5555.8,5704.082
571.839,5088.746,5549.293,5602.11
572.012,5156.929,5535.54,5675.911
572.185,5152.65,5553.033,5667.187
572.358,5088.648,5588.99,5618.582
572.531,5105.278,5550.965,5672.362
572.704,5167.601,5571.859,5668.25
572.877,5234.735,5579.968,5668.502
573.05,5128.723,5640.476,5606.516
573.223,5154.479,5628.065,5782.035
573.396,5176.069,5623.614,5792.688
573.569,5205.174,5666.028,5757.354
573.743,5209.242,5628.705,5696.804
573.916,5106.554,5580.002,5738.965
574.089,5150.999,5632.433,5690.328
574.262,5177.972,5589.967,5770.404
574.435,5157.73,5635.428,5720.407
574.608,5284.757,5713.089,5796.455
574.781,5282.346,5708.233,5812.594
574.954,5288.812,5698.288,5790.565
575.127,5258.569,5693.568,5736.795
575.3,5289.561,5703.958,5793.503
575.473,5240.034,5680.24,5830.432
575.646,5280.393,5773.84,5852.999
575.819,5242.491,5724.17,5844.062
575.992,5328.752,5762.6,5840.176
576.166,5294.04,5740.465,5898.996
576.339,5285.965,5718.701,5837.158
576.512,5274.446,5693.557,5775.291
576.685,5188.491,5716.725,5843.689
576.858,5240.181,5767.292,5850.687
577.031,5273.617,5785.08,5826.462
577.204,5372.322,5747.141,5908.43
577.377,5360.03,5778.333,5883.438
577.55,5280.952,5880.535,5906.598
577.723,5373.139,5810.529,5941.361
577.896,5370.55,5828.81,5902.295
578.069,5313.979,5924.904,5921.566
578.242,5377.979,5839.53,5946.334
578.415,5343.763,5809.705,5951.762
578.588,5439.567,5856.322,5976.396
578.761,5395.787,5849.734,5944.322
578.934,5483.772,5892.933,5993.804
579.108,5463.882,5882.67,6048.95
579.281,5396.068,5830.583,5991.119
579.454,5378.337,5873.935,5949.6
579.627,5433.001,5873.671,5958.051
579.8,5452.164,5888.714,5986.108
579.973,5415.992,5889.966,5939.062
580.146,5385.417,5900.162,5883.906
580.319,5443.649,5867.728,6046.629
580.492,5435.624,5936.198,5974.146
580.665,5396.853,5903.148,5999.49
580.838,5474.864,5869.702,5979.881
581.011,5363.406,5886.992,5974.73
581.184,5453.679,5858.781,5977.255
581.357,5514.88,5903.77,6047.7
581.53,5423.654,5921.193,6007.171
581.703,5429.467,5931.801,6027.743
581.876,5387.93,5926.447,6012.947
582.049,5446.688,5972.162,6072.41
582.222,5502.95,5938.937,5983.721
582.395,5426.189,6012.659,5980.546
582.568,5481.731,5891.467,5968.403
582.741,5481.204,5903.781,6023.365
582.914,5456.373,5930.239,6050.681
583.088,5496.187,5928.867,6034.317
583.261,5425.226,5953.211,6067.485
583.434,5514.122,5956.521,6099.785
583.607,5521.244,5974.391,6126.044
583.78,5514.983,5929.074,6090.489
583.953,5514.278,6047.163,6074.991
584.126,5501.446,6039.836,6084.494
584.299,5482.795,5995.325,6113.334
584.472,5549.967,6006.804,6109.735
584.645,5489.425,5996.384,6104.039
584.818,5501.336,5957.876,6110.197
584.991,5582.76,6065.229,6137
585.164,5562.071,6053.832,6216.025
585.337,5583.888,6102.391,6171.492
585.51,5588.746,5997.215,6157.766
585.683,5544.366,6028.674,6190.721
585.856,5538.658,5975.721,6030.032
586.029,5589.931,6034.851,6014.646
586.202,5534.15,5997.299,6137.614
586.375,5601.683,6016.508,6174.504
586.548,5530.873,6013.56,6155.316
586.721,5521.092,6021.406,6155.465
586.894,5562.195,6067.34,6171.989
587.067,5566.991,6139.401,6161.602
587.24,5550.037,6077.899,6264.226
587.413,5570.277,6051.12,6230.291
587.586,5504.763,6059.382,6220.298
587.759,5530.206,6141.025,6172.011
587.932,5591.962,6076.81,6167.134
588.105,5654.799,6103.243,6110.142
588.278,5535.033,5982.576,6160.922
588.451,5554.227,6088.005,6133.138
588.624,5483.476,6047.358,6184.514
588.797,5457.863,5966.33,6058.453
588.97,5621.934,6052.192,6135.87
589.143,5538.346,6085.485,6217.38
589.316,5569.556,6072.09,6195.887
589.489,5555.698,6032.626,6180.004
589.662,5598.983,6076.218,6129.085
589.835,5561.582,6095.693,6265.365
590.008,5603.419,6095.188,6156.511
590.181,5590.762,6070.131,6147.254
590.354,5622.983,6119.414,6190.139
590.527,5609.344,6023.833,6212.824
590.7,5621.312,6105.941,6223.347
590.873,5584.672,6131.698,6237.629
591.046,5655.42,6059.997,6174.12
591.219,5582.085,6064.633,6164.717
591.392,5620.599,6096.442,6147.961
591.565,5588.242,6026.98,6207.207
591.738,5572.338,6135.037,6152.122
591.911,5568.474,6109.422,6177.558
592.084,5581.825,6099.673,6162.919
592.257,5524.149,6102.203,6178.569
592.43,5552.227,6035.542,6112
592.603,5606.367,6102.016,6149.824
592.776,5590.339,6099.271,6236.401
592.949,5630.211,6154.629,6245.052
593.122,5641.568,6161.823,6199.559
593.295,5626.925,6073.048,6248.498
593.468,5616.269,6151.793,6251.081
593.641,5602.907,6079.953,6248.394
593.814,5598.681,6051.979,6150.594
593.987,5604.232,6098,6212.37
594.16,5615.164,6154.087,6211.894
594.333,5665.863,6066.517,6193.656
594.506,5557.281,6143.969,6220.707
594.679,5581.522,6127.073,6108.892
594.852,5603.18,6041.778,6116.133
595.025,5537.56,6004.773,6184.121
595.198,5530.728,6095.116,6188.924
595.371,5663.287,6127.158,6213.591
595.544,5588.334,6048.998,6211.511
595.717,5471.167,6026.562,6080.651
595.89,5467.988,5947.266,6119.967
596.063,5576.834,6002.696,6171.194
596.236,5631.536,6068.272,6248.394
596.408,5594.132,6149.536,6202.663
596.581,5593.704,6097.781,6193.034
596.754,5550.042,6105.599,6162.624
596.927,5571.19,6067.321,6170.697
597.1,5544.592,6103.783,6212.756
597.273,5514.788,6104.019,6090.974
597.446,5512.478,5947.268,6160.262
597.619,5455.972,5982.924,6082.811
597.792,5503.318,5977.272,6191.114
597.965,5528.584,6005.87,6121.407
598.138,5568.738,6122.539,6163.977
598.311,5506.143,6003.711,6138.339
598.484,5545.526,6024.969,6172.986
598.657,5613.091,6093.052,6205.906
598.83,5575.339,5995.008,6118.37
599.003,5524.522,6044.221,6177.064
599.176,5579.938,6041.041,6208.093
599.349,5474.89,6109.056,6240.693
599.522,5551.712,6000.76,6103.515
599.695,5451.703,5993.99,6126.807
599.868,5517.6,6025.089,6110.066
600.041,5529.708,6019.277,6167.524
600.214,5593.851,6036.189,6166.471
600.387,5600.486,6024.484,6208.321
600.559,5519.353,6038.12,6121.507
600.732,5515.639,5923.233,6057.478
600.905,5538.299,5988.672,6064.943
601.078,5506.861,6011.948,6100.156
601.251,5536.219,6012.661,6137.675
601.424,5483.577,5953.51,6085.858
601.597,5521.443,6066.641,6148.779
601.77,5544.715,6007.123,6109.033
601.943,5442.589,5945.003,6092.103
602.116,5439.55,5971.575,6062.678
602.289,5448.467,5944.548,6009.844
602.462,5443.509,5879.754,6037.664
602.635,5444.481,5907.478,6066.743
602.808,5399.51,5946.041,5999.518
602.981,5427.379,5894.023,6068.726
603.154,5394.322,5968.555,6004.604
603.326,5496.796,5984.753,6037.509
603.499,5445.515,5928.228,6085.127
603.672,5408.524,5922.947,6095.094
603.845,5518.2,5946.871,6024.251
604.018,5460.874,5927.933,5992.55
604.191,5416.89,5935.8,6020.202
604.364,5476.016,5964.16,6092.271
604.537,5467.408,5935.694,6051.119
604.71,5451.894,5944.401,6122.817
604.883,5414.738,5932.986,6018.948
605.056,5459.516,5943.923,6054.353
605.229,5414.795,5932.283,5993.702
605.402,5409.585,5890.786,6075.954
605.575,5437.651,5888.999,6047.18
605.747,5431.901,5969.708,6042.269
605.92,5350.909,5946.894,6040.991
606.093,5390.164,5905.037,5966.816
606.266,5473.449,5941.037,5952.841
606.439,5432.735,5873.151,5966.141
606.612,5360.11,5874.954,5964.837
606.785,5396.18,5876.363,5930.698
606.958,5339.542,5893.886,5976.103
607.131,5274.262,5785.493,5924.118
607.304,5350.283,5798.503,5911.238
607.477,5340.633,5792.18,5884.156
607.65,5375.79,5810.398,5928.574
607.822,5339.704,5899.509,5923.555
607.995,5280.368,5771.797,5930.093
608.168,5293.169,5756.329,5872.02
608.341,5283.175,5845.468,5875.389
608.514,5300.662,5799.633,5809.046
608.687,5270.539,5754.293,5897.881
608.86,5250.73,5755.844,5860.685
609.033,5297.011,5803.315,5889.541
609.206,5265.37,5755.902,5819.998
609.379,5305.082,5699.497,5798.336
609.552,5265.124,5756.795,5811.318
609.724,5256.672,5722.959,5860.859
609.897,5243.895,5642.609,5729.743
610.07,5187.506,5674.406,5769.548
610.243,5206.166,5676.259,5739.574
610.416,5169.17,5683.977,5754.623
610.589,5216.88,5606.58,5689.099
610.762,5164.07,5625.629,5733.796
610.935,5150.636,5665.697,5655.013
611.108,5209.794,5673.339,5771.146
611.28,5213.112,5692.011,5778.628
611.453,5267.443,5668.108,5783.467
611.626,5198.004,5676.097,5762.673
611.799,5215.101,5688.209,5809.052
611.972,5220.43,5662.066,5753.224
612.145,5201.375,5694.822,5717.087
612.318,5086.865,5577.503,5646.861
612.491,5088.891,5581.124,5673.638
612.664,5022.382,5552.792,5656.542
612.836,5065.139,5537.574,5656.699
613.009,5104.549,5604.923,5575.523
613.182,5044.193,5522.483,5598.972
613.355,5086.18,5580.486,5638.446
613.528,5089.461,5519.825,5670.572
613.701,5020.935,5528.254,5613.586
613.874,5057.723,5518.56,5594.38
614.047,4989.157,5484.359,5608.02
614.22,5017.021,5469.922,5601.628
614.392,5007.346,5487.89,5578.265
614.565,5048.045,5517.555,5605.554
614.738,5060.81,5449.119,5636.486
614.911,5075.18,5488.783,5618.062
615.084,4992.269,5436.823,5560.401
615.257,4969.896,5403.335,5485.824
615.43,4958.019,5426.034,5441.13
615.603,4965.906,5412.4,5407.525
615.775,4999.792,5421.122,5551.307
615.948,4931.618,5420.253,5558.557
616.121,4900.308,5408.537,5468.54
616.294,4943.749,5411.109,5501.313
616.467,4939.457,5365.956,5469.411
616.64,4897.623,5289.386,5451.733
616.813,4909.044,5320.768,5458.55
616.986,4862.382,5356.411,5422.029
617.158,4951.126,5330.255,5424.723
617.331,4874.852,5361.883,5405.44
617.504,4897.051,5330.326,5489.187
617.677,4883.706,5315.844,5417.205
617.85,4856.09,5273.807,5359.181
618.023,4849.605,5317.574,5396.41
618.196,4848.882,5334.515,5454.681
618.368,4839.989,5330.561,5380.85
618.541,4798.6,5210.28,5332.38
618.714,4707.313,5192.203,5291.968
618.887,4782.543,5225.907,5285.865
619.06,4831.278,5210.405,5325.932
619.233,4829.601,5250.794,5338.207
619.406,4778.055,5270.735,5348.769
619.578,4716.475,5197.067,5323.703
619.751,4734.646,5175.687,5287.47
619.924,4693.23,5149.648,5221.102
620.097,4618.094,5083.837,5220.282
620.27,4678.929,5065.352,5241.574
620.443,4693.962,5149.676,5225.702
620.615,4656.773,5127.249,5147.046
620.788,4696.543,5089.341,5238.835
620.961,4665.05,5059.894,5173.497
621.134,4729.965,5153.252,5254.872
621.307,4696.685,5140.519,5240.89
621.48,4702.749,5138.097,5160.74
621.653,4678.647,5070.536,5206.787
621.825,4637.302,5019.055,5083.325
621.998,4565.309,5076.235,5077.229
622.171,4598.5,4999.955,5064.434
622.344,4582.732,4985.076,5105.749
622.517,4585.664,4984.455,5090.231
622.69,4584.077,4988.399,5058.408
622.862,4540.55,4957.51,5029.778
623.035,4453.98,4910.282,5029.448
623.208,4584.052,4934.198,5067.439
623.381,4557.176,4962.825,5035.831
623.554,4532.121,4933.348,4983.442
623.727,4503.247,4923.638,5020.127
623.899,4450.23,4927.018,4961.098
624.072,4533.849,4916.759,5037.3
624.245,4466.433,4905.692,5001.8
624.418,4492.136,4918.175,4985.671
624.591,4455.099,4877.772,4945.871
624.764,4435.954,4828.596,4969.869
624.936,4441.937,4818.162,4908.861
625.109,4429.228,4765.223,4882.98
625.282,4401.806,4784.38,4881.236
625.455,4347.359,4806.797,4848.239
625.628,4420.114,4770.457,4878.298
625.801,4360.616,4825.908,4855.886
625.973,4384.042,4749.372,4863.406
626.146,4405.506,4753.416,4833.685
626.319,4326.987,4689.862,4819.254
626.492,4313.663,4687.098,4737.929
626.665,4259.291,4695.699,4775.171
626.837,4236.144,4661.088,4710.478
627.01,4233.37,4657.885,4716.686
627.183,4289.612,4625.11,4715.897
627.356,4225.866,4637.886,4693.888
627.529,4282.654,4630.748,4785.311
627.702,4255.516,4677.897,4748.116
627.874,4204.606,4560.149,4693.262
628.047,4205.412,4572.69,4641.534
628.22,4251.32,4624.217,4639.312
628.393,4202.14,4543.85,4641.625
628.566,4259.456,4570.532,4672.628
628.738,4179.18,4502.77,4631.691
628.911,4110.42,4506.022,4524.952
629.084,4088.635,4499.595,4587.768
629.257,4117.593,4464.263,4586.636
629.43,4178.998,4549.998,4633.905
629.602,4141.52,4487.34,4576.885
629.775,4054.612,4463.252,4520.198
629.948,4070.496,4496.826,4523.993
630.121,4053.157,4427.724,4564.03
630.294,4063.809,4465.437,4537.386
630.466,3977.537,4423.187,4463.59
630.639,4027.425,4361.706,4470.083
630.812,3981.832,4346.329,4453.141
630.985,4051.807,4396.737,4460.037
631.158,4009.699,4408.219,4514.098
631.33,4021.27,4414.141,4493.622
631.503,4028.911,4383.878,4460.099
631.676,4025.674,4371.273,4486.042
631.849,4042.604,4399.97,4430.931
632.022,3996.018,4364.953,4443.384
632.194,3988.184,4282.021,4347.095
632.367,3953.861,4292.968,4408.848
632.54,3928.762,4311.577,4386.076
